BHID,DEPTH,DIP,AZIMTH,DIPREL,AZMREL,SURTYP
EA0718R,145.000,-84.970,21.090,HIGH,HIGH,WIRE
EA0718R,150.000,-84.300,19.030,HIGH,HIGH,WIRE
EA0718R,155.000,-84.060,21.890,HIGH,HIGH,WIRE
EA0718R,160.000,-84.080,25.010,HIGH,HIGH,WIRE
EA0718R,165.000,-83.860,25.950,HIGH,HIGH,WIRE
EA0718R,170.000,-83.770,21.240,HIGH,HIGH,WIRE
EA0718R,175.000,-83.480,18.680,HIGH,HIGH,WIRE
EA0718R,180.000,-83.680,23.760,HIGH,HIGH,WIRE
EA0718R,185.000,-83.450,19.640,HIGH,HIGH,WIRE
EA0718R,190.000,-82.830,17.600,HIGH,HIGH,WIRE
EA0718R,195.000,-82.800,20.010,HIGH,HIGH,WIRE
EA0719R,.000,-90.000,.000,POOR,POOR,DES
EA0719R,5.000,-88.770,46.880,HIGH,HIGH,WIRE
EA0719R,10.000,-88.880,26.640,HIGH,HIGH,WIRE
EA0719R,15.000,-88.930,27.670,HIGH,HIGH,WIRE
EA0719R,20.000,-89.010,10.690,HIGH,HIGH,WIRE
EA0719R,25.000,-88.790,350.800,HIGH,HIGH,WIRE
EA0719R,30.000,-88.450,326.070,HIGH,HIGH,WIRE
EA0719R,35.000,-88.200,313.060,HIGH,HIGH,WIRE
EA0719R,40.000,-88.070,312.820,HIGH,HIGH,WIRE
EA0719R,45.000,-87.910,314.660,HIGH,HIGH,WIRE
EA0719R,50.000,-88.120,316.930,HIGH,HIGH,WIRE
EA0719R,55.000,-88.060,327.690,HIGH,HIGH,WIRE
EA0719R,60.000,-87.810,334.980,HIGH,HIGH,WIRE
EA0719R,65.000,-87.700,339.470,HIGH,HIGH,WIRE
EA0719R,70.000,-87.650,352.610,HIGH,HIGH,WIRE
EA0719R,75.000,-87.420,357.260,HIGH,HIGH,WIRE
EA0719R,80.000,-87.130,1.170,HIGH,HIGH,WIRE
EA0719R,85.000,-86.740,6.050,HIGH,HIGH,WIRE
EA0719R,90.000,-86.130,8.620,HIGH,HIGH,WIRE
EA0719R,95.000,-85.430,12.920,HIGH,HIGH,WIRE
EA0719R,100.000,-85.010,17.520,HIGH,HIGH,WIRE
EA0719R,105.000,-84.410,25.010,HIGH,HIGH,WIRE
EA0719R,110.000,-83.710,29.700,HIGH,HIGH,WIRE
EA0719R,115.000,-83.460,33.340,HIGH,HIGH,WIRE
EA0719R,120.000,-82.830,39.310,HIGH,HIGH,WIRE
EA0719R,125.000,-82.630,46.170,HIGH,HIGH,WIRE
EA0719R,130.000,-82.290,49.600,HIGH,HIGH,WIRE
EA0719R,135.000,-82.100,51.680,HIGH,HIGH,WIRE
EA0719R,140.000,-81.530,53.630,HIGH,HIGH,WIRE
EA0719R,145.000,-81.200,56.330,HIGH,HIGH,WIRE
EA0719R,150.000,-81.440,58.950,HIGH,HIGH,WIRE
EA0719R,155.000,-81.650,66.570,HIGH,HIGH,WIRE
EA0719R,160.000,-81.320,67.070,HIGH,HIGH,WIRE
EA0719R,165.000,-81.250,68.440,HIGH,HIGH,WIRE
EA0719R,170.000,-81.270,69.360,HIGH,HIGH,WIRE
EA0719R,175.000,-81.360,73.460,HIGH,HIGH,WIRE
EA0719R,180.000,-81.170,75.420,HIGH,HIGH,WIRE
EA0719R,185.000,-81.440,75.440,HIGH,HIGH,WIRE
EA0719R,190.000,-80.980,76.910,HIGH,HIGH,WIRE
EA0719R,195.000,-80.730,74.390,HIGH,HIGH,WIRE
EA0719R,200.000,-81.000,74.620,HIGH,HIGH,WIRE
EA0719R,205.000,-80.870,75.450,HIGH,HIGH,WIRE
EA0719R,210.000,-80.840,75.990,HIGH,HIGH,WIRE
EA0719R,215.000,-80.490,76.790,HIGH,HIGH,WIRE
EA0719R,220.000,-80.720,76.600,HIGH,HIGH,WIRE
EA0719R,225.000,-80.200,77.550,HIGH,HIGH,WIRE
EA0719R,230.000,-80.180,78.880,HIGH,HIGH,WIRE
EA0719R,235.000,-80.130,79.490,HIGH,HIGH,WIRE
EA0719R,240.000,-80.100,78.880,HIGH,HIGH,WIRE
EA0719R,245.000,-80.270,77.900,HIGH,HIGH,WIRE
EA0720R,.000,-89.980,163.990,HIGH,HIGH,WIRE
EA0720R,5.000,-89.920,102.360,HIGH,HIGH,WIRE
EA0720R,10.000,-89.720,328.680,HIGH,HIGH,WIRE
EA0720R,15.000,-89.330,309.730,HIGH,HIGH,WIRE
EA0720R,20.000,-88.640,322.680,HIGH,HIGH,WIRE
EA0720R,25.000,-88.140,332.200,HIGH,HIGH,WIRE
EA0720R,30.000,-87.690,336.530,HIGH,HIGH,WIRE
EA0720R,35.000,-87.750,335.030,HIGH,HIGH,WIRE
EA0720R,40.000,-87.660,331.760,HIGH,HIGH,WIRE
EA0720R,45.000,-87.990,322.010,HIGH,HIGH,WIRE
EA0720R,50.000,-87.810,322.030,HIGH,HIGH,WIRE
EA0720R,55.000,-87.430,320.920,HIGH,HIGH,WIRE
EA0720R,60.000,-86.840,308.510,HIGH,HIGH,WIRE
EA0720R,65.000,-86.760,316.070,HIGH,HIGH,WIRE
EA0720R,70.000,-86.780,310.660,HIGH,HIGH,WIRE
EA0720R,75.000,-86.520,310.630,HIGH,HIGH,WIRE
EA0720R,80.000,-86.120,309.240,HIGH,HIGH,WIRE
EA0720R,85.000,-85.900,309.160,HIGH,HIGH,WIRE
EA0720R,90.000,-85.160,315.200,HIGH,HIGH,WIRE
EA0720R,95.000,-84.640,316.640,HIGH,HIGH,WIRE
EA0720R,100.000,-84.950,314.900,HIGH,HIGH,WIRE
EA0720R,105.000,-84.710,314.860,HIGH,HIGH,WIRE
EA0720R,110.000,-84.540,314.160,HIGH,HIGH,WIRE
EA0720R,115.000,-84.270,312.630,HIGH,HIGH,WIRE
EA0720R,120.000,-84.370,311.020,HIGH,HIGH,WIRE
EA0721R,.000,-89.550,141.780,HIGH,HIGH,WIRE
EA0721R,5.000,-89.890,24.340,HIGH,HIGH,WIRE
EA0721R,10.000,-89.700,13.300,HIGH,HIGH,WIRE
EA0721R,15.000,-89.460,22.340,HIGH,HIGH,WIRE
EA0721R,20.000,-89.100,51.490,HIGH,HIGH,WIRE
EA0721R,25.000,-89.500,15.920,HIGH,HIGH,WIRE
EA0721R,30.000,-88.860,23.890,HIGH,HIGH,WIRE
EA0721R,35.000,-88.260,25.190,HIGH,HIGH,WIRE
EA0721R,40.000,-88.190,29.720,HIGH,HIGH,WIRE
EA0721R,45.000,-87.040,32.920,HIGH,HIGH,WIRE
EA0721R,50.000,-87.050,34.640,HIGH,HIGH,WIRE
EA0721R,55.000,-86.980,30.440,HIGH,HIGH,WIRE
EA0721R,60.000,-86.850,35.050,HIGH,HIGH,WIRE
EA0721R,65.000,-86.610,33.560,HIGH,HIGH,WIRE
EA0721R,70.000,-86.630,38.490,HIGH,HIGH,WIRE
EA0722R,.000,-89.860,85.710,HIGH,HIGH,WIRE
EA0722R,5.000,-89.870,68.170,HIGH,HIGH,WIRE
EA0722R,10.000,-89.870,96.980,HIGH,HIGH,WIRE
EA0722R,15.000,-89.700,310.970,HIGH,HIGH,WIRE
EA0722R,20.000,-89.460,308.740,HIGH,HIGH,WIRE
EA0722R,25.000,-89.720,317.810,HIGH,HIGH,WIRE
EA0722R,30.000,-89.690,315.060,HIGH,HIGH,WIRE
EA0722R,35.000,-89.530,342.170,HIGH,HIGH,WIRE
EA0722R,40.000,-89.310,12.000,HIGH,HIGH,WIRE
EA0722R,45.000,-89.170,10.050,HIGH,HIGH,WIRE
EA0722R,50.000,-89.130,18.360,HIGH,HIGH,WIRE
EA0722R,55.000,-89.140,14.820,HIGH,HIGH,WIRE
EA0722R,60.000,-88.810,11.610,HIGH,HIGH,WIRE
EA0722R,65.000,-88.800,358.690,HIGH,HIGH,WIRE
EA0722R,70.000,-88.290,351.130,HIGH,HIGH,WIRE
EA0722R,75.000,-88.400,353.300,HIGH,HIGH,WIRE
EA0722R,80.000,-87.990,2.100,HIGH,HIGH,WIRE
EA0722R,85.000,-87.640,3.640,HIGH,HIGH,WIRE
EA0722R,90.000,-87.780,6.490,HIGH,HIGH,WIRE
EA0723R,.000,-89.810,182.910,HIGH,HIGH,WIRE
EA0723R,5.000,-89.520,192.240,HIGH,HIGH,WIRE
EA0723R,10.000,-89.270,241.890,HIGH,HIGH,WIRE
EA0723R,15.000,-89.460,189.810,HIGH,HIGH,WIRE
EA0723R,20.000,-89.100,196.330,HIGH,HIGH,WIRE
EA0723R,25.000,-88.720,191.370,HIGH,HIGH,WIRE
EA0724R,.000,-89.700,1.100,HIGH,HIGH,WIRE
EA0724R,5.000,-89.810,289.150,HIGH,HIGH,WIRE
EA0724R,10.000,-89.800,17.890,HIGH,HIGH,WIRE
EA0724R,15.000,-89.630,6.440,HIGH,HIGH,WIRE
EA0724R,20.000,-89.570,15.230,HIGH,HIGH,WIRE
EA0724R,25.000,-88.790,33.630,HIGH,HIGH,WIRE
EA0724R,30.000,-88.420,43.710,HIGH,HIGH,WIRE
EA0724R,35.000,-88.500,61.350,HIGH,HIGH,WIRE
EA0724R,40.000,-89.030,74.170,HIGH,HIGH,WIRE
EA0724R,45.000,-87.770,64.990,HIGH,HIGH,WIRE
EA0724R,50.000,-87.250,54.820,HIGH,HIGH,WIRE
EA0724R,55.000,-86.970,48.880,HIGH,HIGH,WIRE
EA0724R,60.000,-86.330,60.420,HIGH,HIGH,WIRE
EA0724R,65.000,-85.990,50.040,HIGH,HIGH,WIRE
EA0724R,70.000,-85.390,45.800,HIGH,HIGH,WIRE
EA0724R,75.000,-85.260,45.990,HIGH,HIGH,WIRE
EA0724R,80.000,-82.530,50.080,HIGH,HIGH,WIRE
EA0724R,85.000,-82.390,47.760,HIGH,HIGH,WIRE
EA0724R,90.000,-81.920,53.180,HIGH,HIGH,WIRE
EA0724R,95.000,-81.500,53.600,HIGH,HIGH,WIRE
EA0724R,100.000,-81.100,61.030,HIGH,HIGH,WIRE
EA0724R,105.000,-80.710,58.250,HIGH,HIGH,WIRE
EA0725R,.000,-89.930,331.940,HIGH,HIGH,WIRE
EA0725R,5.000,-89.630,318.000,HIGH,HIGH,WIRE
EA0725R,10.000,-89.300,324.910,HIGH,HIGH,WIRE
EA0725R,15.000,-88.930,326.440,HIGH,HIGH,WIRE
EA0725R,20.000,-88.780,336.500,HIGH,HIGH,WIRE
EA0725R,25.000,-88.240,350.610,HIGH,HIGH,WIRE
EA0725R,30.000,-87.810,2.280,HIGH,HIGH,WIRE
EA0725R,35.000,-87.520,5.910,HIGH,HIGH,WIRE
EA0725R,40.000,-87.190,8.750,HIGH,HIGH,WIRE
EA0725R,45.000,-86.490,13.230,HIGH,HIGH,WIRE
EA0726R,.000,-89.750,214.560,HIGH,HIGH,WIRE
EA0726R,5.000,-89.730,155.790,HIGH,HIGH,WIRE
EA0726R,10.000,-89.810,89.720,HIGH,HIGH,WIRE
EA0726R,15.000,-89.710,8.630,HIGH,HIGH,WIRE
EA0726R,20.000,-89.710,346.060,HIGH,HIGH,WIRE
EA0726R,25.000,-89.620,281.830,HIGH,HIGH,WIRE
EA0726R,30.000,-89.160,232.950,HIGH,HIGH,WIRE
EA0726R,35.000,-88.490,224.530,HIGH,HIGH,WIRE
EA0726R,40.000,-88.100,220.960,HIGH,HIGH,WIRE
EA0726R,45.000,-87.750,222.290,HIGH,HIGH,WIRE
EA0726R,50.000,-88.040,216.590,HIGH,HIGH,WIRE
EA0726R,55.000,-88.030,198.790,HIGH,HIGH,WIRE
EA0726R,60.000,-87.730,217.180,HIGH,HIGH,WIRE
EA0726R,65.000,-87.070,210.990,HIGH,HIGH,WIRE
EA0726R,70.000,-87.800,212.330,HIGH,HIGH,WIRE
EA0726R,75.000,-87.930,203.260,HIGH,HIGH,WIRE
EA0726R,80.000,-87.990,206.060,HIGH,HIGH,WIRE
EA0726R,85.000,-88.020,206.630,HIGH,HIGH,WIRE
EA0726R,90.000,-87.580,204.740,HIGH,HIGH,WIRE
EA0726R,95.000,-87.850,209.650,HIGH,HIGH,WIRE
EA0726R,100.000,-88.140,208.310,HIGH,HIGH,WIRE
EA0727R,.000,-89.740,311.880,HIGH,HIGH,WIRE
EA0727R,5.000,-89.820,308.690,HIGH,HIGH,WIRE
EA0727R,10.000,-88.750,20.580,HIGH,HIGH,WIRE
EA0727R,15.000,-87.880,11.220,HIGH,HIGH,WIRE
EA0727R,20.000,-88.330,14.270,HIGH,HIGH,WIRE
EA0727R,25.000,-88.400,3.830,HIGH,HIGH,WIRE
EA0727R,30.000,-88.690,354.300,HIGH,HIGH,WIRE
EA0727R,35.000,-88.750,344.750,HIGH,HIGH,WIRE
EA0727R,40.000,-88.800,335.630,HIGH,HIGH,WIRE
EA0727R,45.000,-89.010,344.860,HIGH,HIGH,WIRE
EA0727R,50.000,-89.240,329.770,HIGH,HIGH,WIRE
EA0727R,55.000,-88.800,317.540,HIGH,HIGH,WIRE
EA0727R,60.000,-89.120,302.450,HIGH,HIGH,WIRE
EA0727R,65.000,-89.070,293.370,HIGH,HIGH,WIRE
EA0727R,70.000,-88.690,299.600,HIGH,HIGH,WIRE
EA0727R,75.000,-88.120,283.240,HIGH,HIGH,WIRE
EA0727R,80.000,-87.560,275.070,HIGH,HIGH,WIRE
EA0727R,85.000,-87.320,277.040,HIGH,HIGH,WIRE
EA0727R,90.000,-87.190,275.310,HIGH,HIGH,WIRE
EA0727R,95.000,-87.230,272.100,HIGH,HIGH,WIRE
EA0727R,100.000,-87.120,276.640,HIGH,HIGH,WIRE
EA0727R,105.000,-86.910,280.550,HIGH,HIGH,WIRE
EA0727R,110.000,-87.030,282.690,HIGH,HIGH,WIRE
EA0727R,115.000,-86.870,286.420,HIGH,HIGH,WIRE
EA0727R,120.000,-86.900,284.420,HIGH,HIGH,WIRE
EA0727R,125.000,-86.390,292.940,HIGH,HIGH,WIRE
EA0727R,130.000,-86.380,290.770,HIGH,HIGH,WIRE
EA0728R,.000,-89.580,337.460,HIGH,HIGH,WIRE
EA0728R,5.000,-89.730,317.250,HIGH,HIGH,WIRE
EA0728R,10.000,-89.300,334.240,HIGH,HIGH,WIRE
EA0728R,15.000,-89.040,22.480,HIGH,HIGH,WIRE
EA0728R,20.000,-89.320,28.900,HIGH,HIGH,WIRE
EA0728R,25.000,-89.670,43.330,HIGH,HIGH,WIRE
EA0728R,30.000,-89.480,8.660,HIGH,HIGH,WIRE
EA0728R,35.000,-89.800,71.070,HIGH,HIGH,WIRE
EA0728R,40.000,-89.750,99.050,HIGH,HIGH,WIRE
EA0728R,45.000,-89.670,68.550,HIGH,HIGH,WIRE
EA0728R,50.000,-89.320,86.860,HIGH,HIGH,WIRE
EA0729R,.000,-89.710,182.770,HIGH,HIGH,WIRE
EA0729R,5.000,-89.750,63.500,HIGH,HIGH,WIRE
EA0729R,10.000,-89.800,26.570,HIGH,HIGH,WIRE
EA0729R,15.000,-89.760,21.120,HIGH,HIGH,WIRE
EA0729R,20.000,-89.640,27.740,HIGH,HIGH,WIRE
EA0729R,25.000,-89.410,7.410,HIGH,HIGH,WIRE
EA0729R,30.000,-89.490,346.820,HIGH,HIGH,WIRE
EA0729R,35.000,-89.490,338.600,HIGH,HIGH,WIRE
EA0729R,40.000,-89.470,6.830,HIGH,HIGH,WIRE
EA0729R,45.000,-89.380,6.860,HIGH,HIGH,WIRE
EA0729R,50.000,-89.010,2.340,HIGH,HIGH,WIRE
EA0729R,55.000,-88.820,6.430,HIGH,HIGH,WIRE
EA0729R,60.000,-89.060,7.400,HIGH,HIGH,WIRE
EA0729R,65.000,-88.970,355.260,HIGH,HIGH,WIRE
EA0729R,70.000,-88.580,358.550,HIGH,HIGH,WIRE
EA0729R,75.000,-88.130,.240,HIGH,HIGH,WIRE
EA0729R,80.000,-88.150,359.080,HIGH,HIGH,WIRE
EA0729R,85.000,-87.500,2.020,HIGH,HIGH,WIRE
EA0729R,90.000,-87.180,.080,HIGH,HIGH,WIRE
EA0729R,95.000,-86.540,2.950,HIGH,HIGH,WIRE
EA0730R,.000,-89.880,267.220,HIGH,HIGH,WIRE
EA0730R,5.000,-89.690,67.370,HIGH,HIGH,WIRE
EA0730R,10.000,-89.220,51.450,HIGH,HIGH,WIRE
EA0730R,15.000,-89.010,44.120,HIGH,HIGH,WIRE
EA0730R,20.000,-88.840,40.360,HIGH,HIGH,WIRE
EA0730R,25.000,-88.250,30.010,HIGH,HIGH,WIRE
EA0730R,30.000,-87.980,23.590,HIGH,HIGH,WIRE
EA0730R,35.000,-87.700,21.960,HIGH,HIGH,WIRE
EA0730R,40.000,-86.990,26.280,HIGH,HIGH,WIRE
EA0730R,45.000,-86.830,29.890,HIGH,HIGH,WIRE
EA0730R,50.000,-86.750,34.560,HIGH,HIGH,WIRE
EA0730R,55.000,-86.490,32.690,HIGH,HIGH,WIRE
EA0730R,60.000,-85.890,30.550,HIGH,HIGH,WIRE
EA0730R,65.000,-85.560,37.880,HIGH,HIGH,WIRE
EA0730R,70.000,-84.680,38.330,HIGH,HIGH,WIRE
EA0730R,75.000,-84.610,42.790,HIGH,HIGH,WIRE
EA0730R,80.000,-85.160,38.610,HIGH,HIGH,WIRE
EA0730R,85.000,-85.170,38.940,HIGH,HIGH,WIRE
EA0730R,90.000,-84.170,38.240,HIGH,HIGH,WIRE
EA0730R,95.000,-84.040,36.490,HIGH,HIGH,WIRE
EA0730R,100.000,-83.480,37.160,HIGH,HIGH,WIRE
EA0731R,.000,-89.770,13.210,HIGH,HIGH,WIRE
EA0731R,5.000,-89.290,43.190,HIGH,HIGH,WIRE
EA0731R,10.000,-88.990,22.510,HIGH,HIGH,WIRE
EA0731R,15.000,-89.120,26.070,HIGH,HIGH,WIRE
EA0731R,20.000,-88.590,24.360,HIGH,HIGH,WIRE
EA0731R,25.000,-88.630,29.460,HIGH,HIGH,WIRE
EA0731R,30.000,-88.620,25.180,HIGH,HIGH,WIRE
EA0731R,35.000,-88.810,12.300,HIGH,HIGH,WIRE
EA0731R,40.000,-88.400,13.280,HIGH,HIGH,WIRE
EA0731R,45.000,-88.360,23.150,HIGH,HIGH,WIRE
EA0731R,50.000,-88.150,22.890,HIGH,HIGH,WIRE
EA0731R,55.000,-87.380,14.640,HIGH,HIGH,WIRE
EA0731R,60.000,-87.540,14.460,HIGH,HIGH,WIRE
EA0731R,65.000,-87.120,17.920,HIGH,HIGH,WIRE
EA0731R,70.000,-86.900,17.310,HIGH,HIGH,WIRE
EA0731R,75.000,-86.860,23.870,HIGH,HIGH,WIRE
EA0731R,80.000,-86.740,25.270,HIGH,HIGH,WIRE
EA0731R,85.000,-86.550,24.300,HIGH,HIGH,WIRE
EA0731R,90.000,-85.520,27.370,HIGH,HIGH,WIRE
EA0731R,95.000,-83.250,30.280,HIGH,HIGH,WIRE
EA0732R,.000,-89.760,134.690,HIGH,HIGH,WIRE
EA0732R,5.000,-89.710,81.480,HIGH,HIGH,WIRE
EA0732R,10.000,-89.710,87.110,HIGH,HIGH,WIRE
EA0732R,15.000,-89.780,113.790,HIGH,HIGH,WIRE
EA0732R,20.000,-89.620,74.990,HIGH,HIGH,WIRE
EA0732R,25.000,-89.600,33.480,HIGH,HIGH,WIRE
EA0732R,30.000,-89.580,32.540,HIGH,HIGH,WIRE
EA0732R,35.000,-89.640,26.840,HIGH,HIGH,WIRE
EA0732R,40.000,-89.210,351.280,HIGH,HIGH,WIRE
EA0732R,45.000,-88.560,347.290,HIGH,HIGH,WIRE
EA0732R,50.000,-88.730,342.300,HIGH,HIGH,WIRE
EA0732R,55.000,-87.840,344.260,HIGH,HIGH,WIRE
EA0732R,60.000,-86.740,353.390,HIGH,HIGH,WIRE
EA0732R,65.000,-86.080,356.120,HIGH,HIGH,WIRE
EA0732R,70.000,-86.400,355.520,HIGH,HIGH,WIRE
EA0732R,75.000,-86.330,356.540,HIGH,HIGH,WIRE
EA0732R,80.000,-86.190,3.570,HIGH,HIGH,WIRE
EA0732R,85.000,-85.700,353.400,HIGH,HIGH,WIRE
EA0732R,90.000,-85.580,342.660,HIGH,HIGH,WIRE
EA0732R,95.000,-85.720,346.590,HIGH,HIGH,WIRE
EA0732R,100.000,-85.560,354.010,HIGH,HIGH,WIRE
EA0732R,105.000,-85.460,351.440,HIGH,HIGH,WIRE
EA0732R,110.000,-85.160,347.060,HIGH,HIGH,WIRE
EA0732R,115.000,-85.200,336.540,HIGH,HIGH,WIRE
EA0732R,120.000,-85.620,334.200,HIGH,HIGH,WIRE
EA0732R,125.000,-85.910,334.930,HIGH,HIGH,WIRE
EA0732R,130.000,-86.140,340.220,HIGH,HIGH,WIRE
EA0733R,.000,-89.900,171.170,HIGH,HIGH,WIRE
EA0733R,5.000,-89.630,98.300,HIGH,HIGH,WIRE
EA0733R,10.000,-88.900,61.260,HIGH,HIGH,WIRE
EA0733R,15.000,-88.000,65.340,HIGH,HIGH,WIRE
EA0733R,20.000,-87.290,68.350,HIGH,HIGH,WIRE
EA0733R,25.000,-86.990,74.360,HIGH,HIGH,WIRE
EA0733R,30.000,-86.660,71.540,HIGH,HIGH,WIRE
EA0733R,35.000,-86.760,70.600,HIGH,HIGH,WIRE
EA0733R,40.000,-86.760,69.220,HIGH,HIGH,WIRE
EA0733R,45.000,-86.960,61.780,HIGH,HIGH,WIRE
EA0733R,50.000,-86.870,60.670,HIGH,HIGH,WIRE
EA0733R,55.000,-87.080,56.520,HIGH,HIGH,WIRE
EA0733R,60.000,-86.730,49.940,HIGH,HIGH,WIRE
EA0733R,65.000,-86.800,44.810,HIGH,HIGH,WIRE
EA0733R,70.000,-86.020,40.010,HIGH,HIGH,WIRE
EA0734R,.000,-90.000,.000,POOR,POOR,DES
EA0734R,5.000,-89.600,242.060,HIGH,HIGH,WIRE
EA0734R,10.000,-89.230,232.680,HIGH,HIGH,WIRE
EA0734R,15.000,-88.770,230.940,HIGH,HIGH,WIRE
EA0734R,20.000,-88.570,227.970,HIGH,HIGH,WIRE
EA0734R,25.000,-87.910,228.180,HIGH,HIGH,WIRE
EA0734R,30.000,-87.410,226.350,HIGH,HIGH,WIRE
EA0734R,35.000,-87.110,226.590,HIGH,HIGH,WIRE
EA0734R,40.000,-86.840,228.350,HIGH,HIGH,WIRE
EA0734R,45.000,-86.860,227.830,HIGH,HIGH,WIRE
EA0734R,50.000,-86.700,226.220,HIGH,HIGH,WIRE
EA0734R,55.000,-86.710,225.530,HIGH,HIGH,WIRE
EA0734R,60.000,-86.760,225.400,HIGH,HIGH,WIRE
EA0734R,65.000,-86.890,226.810,HIGH,HIGH,WIRE
EA0734R,70.000,-86.880,228.240,HIGH,HIGH,WIRE
EA0734R,75.000,-87.050,227.280,HIGH,HIGH,WIRE
EA0734R,80.000,-87.180,230.450,HIGH,HIGH,WIRE
EA0734R,85.000,-86.900,230.270,HIGH,HIGH,WIRE
EA0734R,90.000,-86.470,231.450,HIGH,HIGH,WIRE
EA0734R,95.000,-86.140,231.400,HIGH,HIGH,WIRE
EA0734R,100.000,-85.890,232.370,HIGH,HIGH,WIRE
EA0734R,105.000,-85.720,231.230,HIGH,HIGH,WIRE
EA0734R,110.000,-85.390,229.710,HIGH,HIGH,WIRE
EA0734R,115.000,-85.060,228.150,HIGH,HIGH,WIRE
EA0734R,120.000,-84.670,228.280,HIGH,HIGH,WIRE
EA0734R,125.000,-84.340,228.220,HIGH,HIGH,WIRE
EA0734R,130.000,-84.150,226.260,HIGH,HIGH,WIRE
EA0734R,135.000,-83.900,225.460,HIGH,HIGH,WIRE
EA0734R,140.000,-83.590,227.040,HIGH,HIGH,WIRE
EA0734R,145.000,-83.300,224.880,HIGH,HIGH,WIRE
EA0734R,150.000,-83.210,221.520,HIGH,HIGH,WIRE
EA0734R,155.000,-83.210,219.490,HIGH,HIGH,WIRE
EA0734R,160.000,-82.890,219.370,HIGH,HIGH,WIRE
EA0734R,165.000,-82.810,219.960,HIGH,HIGH,WIRE
EA0734R,170.000,-82.510,222.640,HIGH,HIGH,WIRE
EA0734R,175.000,-82.360,228.420,HIGH,HIGH,WIRE
EA0734R,180.000,-82.190,230.660,HIGH,HIGH,WIRE
EA0734R,185.000,-82.050,231.780,HIGH,HIGH,WIRE
EA0734R,190.000,-81.810,233.450,HIGH,HIGH,WIRE
EA0734R,195.000,-81.530,234.270,HIGH,HIGH,WIRE
EA0734R,200.000,-81.500,237.070,HIGH,HIGH,WIRE
EA0735R,.000,-89.890,172.270,HIGH,HIGH,WIRE
EA0735R,5.000,-89.880,174.570,HIGH,HIGH,WIRE
EA0735R,10.000,-89.780,220.030,HIGH,HIGH,WIRE
EA0735R,15.000,-89.890,203.430,HIGH,HIGH,WIRE
EA0735R,20.000,-89.830,206.730,HIGH,HIGH,WIRE
EA0735R,25.000,-89.850,209.710,HIGH,HIGH,WIRE
EA0735R,30.000,-89.990,331.440,HIGH,HIGH,WIRE
EA0735R,35.000,-89.920,2.650,HIGH,HIGH,WIRE
EA0735R,40.000,-89.920,82.910,HIGH,HIGH,WIRE
EA0735R,45.000,-89.930,138.100,HIGH,HIGH,WIRE
EA0735R,50.000,-89.750,81.480,HIGH,HIGH,WIRE
EA0735R,55.000,-89.430,72.280,HIGH,HIGH,WIRE
EA0735R,60.000,-89.240,66.190,HIGH,HIGH,WIRE
EA0736R,.000,-89.460,121.600,HIGH,HIGH,WIRE
EA0736R,5.000,-89.180,167.440,HIGH,HIGH,WIRE
EA0736R,10.000,-88.680,175.120,HIGH,HIGH,WIRE
EA0736R,15.000,-88.800,177.070,HIGH,HIGH,WIRE
EA0736R,20.000,-88.820,177.190,HIGH,HIGH,WIRE
EA0736R,25.000,-88.700,173.890,HIGH,HIGH,WIRE
EA0736R,30.000,-89.290,176.910,HIGH,HIGH,WIRE
EA0736R,35.000,-89.100,167.910,HIGH,HIGH,WIRE
EA0736R,40.000,-88.570,156.120,HIGH,HIGH,WIRE
EA0736R,45.000,-88.690,154.140,HIGH,HIGH,WIRE
EA0736R,50.000,-89.020,147.330,HIGH,HIGH,WIRE
EA0736R,55.000,-88.990,145.470,HIGH,HIGH,WIRE
EA0736R,60.000,-88.800,145.130,HIGH,HIGH,WIRE
EA0736R,65.000,-88.800,149.670,HIGH,HIGH,WIRE
EA0736R,70.000,-88.780,147.760,HIGH,HIGH,WIRE
EA0736R,75.000,-88.340,170.490,HIGH,HIGH,WIRE
EA0736R,80.000,-88.980,209.150,HIGH,HIGH,WIRE
EA0736R,85.000,-88.290,180.680,HIGH,HIGH,WIRE
EA0736R,90.000,-87.730,189.400,HIGH,HIGH,WIRE
EA0736R,95.000,-87.710,187.030,HIGH,HIGH,WIRE
EA0736R,100.000,-88.730,195.870,HIGH,HIGH,WIRE
EA0736R,105.000,-88.750,205.040,HIGH,HIGH,WIRE
EA0737R,.000,-89.890,19.230,HIGH,HIGH,WIRE
EA0737R,5.000,-89.890,46.260,HIGH,HIGH,WIRE
EA0737R,10.000,-89.900,57.820,HIGH,HIGH,WIRE
EA0737R,15.000,-89.810,179.010,HIGH,HIGH,WIRE
EA0737R,20.000,-89.840,145.810,HIGH,HIGH,WIRE
EA0737R,25.000,-89.520,200.380,HIGH,HIGH,WIRE
EA0737R,30.000,-89.310,205.200,HIGH,HIGH,WIRE
EA0737R,35.000,-89.270,212.730,HIGH,HIGH,WIRE
EA0737R,40.000,-88.800,222.810,HIGH,HIGH,WIRE
EA0738R,.000,-88.920,313.030,HIGH,HIGH,WIRE
EA0738R,5.000,-89.360,319.110,HIGH,HIGH,WIRE
EA0738R,10.000,-89.510,324.500,HIGH,HIGH,WIRE
EA0738R,15.000,-89.520,318.060,HIGH,HIGH,WIRE
EA0738R,20.000,-89.260,303.720,HIGH,HIGH,WIRE
EA0738R,25.000,-88.720,277.320,HIGH,HIGH,WIRE
